trial_id,fold_id,phase,n_bars_eq,n_nonzero_eq,sr_recomp,sharpe_a_saved,sharpe_flag,delta
36,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
37,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
37,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
37,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
37,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
37,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
37,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
38,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
38,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
38,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
38,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
38,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
38,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
39,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
39,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
39,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
39,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
39,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
39,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
40,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
40,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
40,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
40,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
40,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
40,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
41,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
41,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
41,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
41,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
41,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
41,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
42,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
42,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
42,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
42,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
42,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
42,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
43,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
43,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
43,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
43,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
43,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
43,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
44,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
44,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
44,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
44,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
44,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
44,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
45,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
45,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
45,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
45,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
45,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
45,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
46,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
46,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
46,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
46,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
46,3,IS,260,257,1.0172934762050962,0.760931952897511,ok,0.2563615233075852
46,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
47,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
47,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
47,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
47,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
47,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
47,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
48,1,IS,262,259,1.5840238711051424,1.1271729280029144,ok,0.45685094310222807
48,1,OOS,66,66,2.3265535524604215,1.134541845611987,ok,1.1920117068484346
48,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
48,2,OOS,65,63,1.8057615868208976,1.0506239294085622,ok,0.7551376574123354
48,3,IS,260,257,0.9810301437835256,0.7386443783732018,ok,0.24238576541032375
48,3,OOS,65,64,1.4776382155659413,0.6626089796177447,ok,0.8150292359481967
49,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
49,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
49,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
49,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
49,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
49,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
50,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
50,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
50,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
50,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
50,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
50,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
51,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
51,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
51,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
51,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
51,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
51,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
52,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
52,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
52,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
52,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
52,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
52,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
53,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
53,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
53,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
53,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
53,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
53,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
54,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
54,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
54,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
54,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
54,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
54,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
55,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
55,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
55,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
55,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
55,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
55,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
56,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
56,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
56,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
56,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
56,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
56,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
57,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
57,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
57,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
57,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
57,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
57,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
58,1,IS,262,260,1.2981176349208268,0.7441132197033107,ok,0.5540044152175161
58,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
58,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
58,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
58,3,IS,260,258,1.8407295279916553,1.358686780118317,ok,0.48204274787333845
58,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
59,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
59,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
59,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
59,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
59,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
59,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
60,1,IS,262,260,1.3305929239900915,0.7528440612455873,ok,0.5777488627445042
60,1,OOS,66,66,3.3132660134309497,1.5445065540899776,ok,1.7687594593409721
60,2,IS,261,258,1.6885941672282327,1.108013693801347,ok,0.5805804734268858
60,2,OOS,65,63,4.388680442427012,1.9414695965539397,ok,2.4472108458730726
60,3,IS,260,257,1.9418146360412405,1.4650661540983445,ok,0.476748481942896
60,3,OOS,65,64,1.0553286233010264,0.658350848228067,ok,0.3969777750729594
61,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
61,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
61,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
61,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
61,3,IS,260,257,1.0240388788222197,0.7657029919636908,ok,0.2583358868585288
61,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
62,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
62,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
62,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
62,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
62,3,IS,260,257,1.0240388788222197,0.7657029919636908,ok,0.2583358868585288
62,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
63,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
63,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
63,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
63,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
63,3,IS,260,257,1.0037827890237645,0.7549337297323636,ok,0.2488490592914009
63,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
64,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
64,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
64,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
64,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
64,3,IS,260,257,1.0037827890237645,0.7549337297323636,ok,0.2488490592914009
64,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
65,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
65,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
65,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
65,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
65,3,IS,260,257,1.0240388788222197,0.7657029919636908,ok,0.2583358868585288
65,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
66,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
66,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
66,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
66,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
66,3,IS,260,257,1.0240388788222197,0.7657029919636908,ok,0.2583358868585288
66,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
67,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
67,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
67,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
67,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
67,3,IS,260,257,1.0037827890237645,0.7549337297323636,ok,0.2488490592914009
67,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
68,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
68,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
68,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
68,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
68,3,IS,260,257,1.0037827890237645,0.7549337297323636,ok,0.2488490592914009
68,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
69,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
69,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
69,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
69,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
69,3,IS,260,257,1.0240388788222197,0.7657029919636908,ok,0.2583358868585288
69,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
70,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
70,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
70,2,IS,261,258,1.4224156203529361,0.9898783518805748,ok,0.4325372684723613
70,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
70,3,IS,260,257,1.0240388788222197,0.7657029919636908,ok,0.2583358868585288
70,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
71,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
71,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
71,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
71,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
71,3,IS,260,257,1.0037827890237645,0.7549337297323636,ok,0.2488490592914009
71,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
72,1,IS,262,259,1.676634367221314,1.203721593709969,ok,0.472912773511345
72,1,OOS,66,66,1.3303535950600918,0.688004392649321,ok,0.6423492024107708
72,2,IS,261,258,1.3796219977324429,0.9590206653586212,ok,0.4206013323738217
72,2,OOS,65,63,1.6102912681488468,0.9297838619031444,ok,0.6805074062457024
72,3,IS,260,257,1.0037827890237645,0.7549337297323636,ok,0.2488490592914009
72,3,OOS,65,64,1.2353302018004668,0.5545360337265369,ok,0.6807941680739299
